stage_id,S1
357,34.91773709
358,48.90671363
359,40.90997021
360,39.30201264
361,58.1474271
362,62.24377889
363,64.02105211
364,69.02200049
365,71.99037486
366,70.46409643
367,75.15683735
368,77.21655034
369,57.7171648
370,56.44798228
371,60.15913092
372,49.36926606
373,51.07540829
374,51.0670512
375,42.18433413
376,49.5369047
377,32.17187372
378,38.29264719
379,26.7210909
380,36.42023838
381,35.92300522
382,46.23263961
383,38.80842165
384,48.24244031
385,50.10893767
386,62.10821102
387,71.09888451
388,73.04644455
389,75.09596093
390,67.33811988
391,70.94894219
392,73.40770372
393,65.10884529
394,67.26548622
395,57.12917151
396,58.69227174
397,57.7159724
398,51.64931869
399,37.44204098
400,29.67675229
401,38.35258612
402,33.81680804
403,34.17925768
404,29.59484234
405,43.81832196
406,37.89453284
407,45.84787755
408,48.95303053
409,61.63941176
410,67.82529715
411,70.78854556
412,68.19461581
413,76.94414914
414,82.39531819
415,79.204563
416,71.53751328
417,63.23328339
418,76.78851002
419,71.19253089
420,57.60427558
421,54.05143227
422,39.9291161
423,48.27278513
424,41.25813758
425,35.8786897
426,33.12098266
427,31.09170471
428,17.91980002
429,41.21472797
430,37.91033675
431,39.38730045
432,43.67245029
433,42.3854888
434,54.41561336
435,68.86402041
436,68.19775604
437,75.48348009
438,81.79933296
439,80.17706236
440,68.26750456
441,67.40054093
442,59.56466312
443,64.24454135
444,60.23531295
445,53.51589978
446,47.02015222
447,41.99925611
448,41.80923797
449,31.8614338
450,38.28300564
451,23.03089374
452,30.41247529
453,48.87182034
454,38.60124753
455,37.44317766
456,46.76855844
457,52.81728771
458,60.82015382
459,65.90488606
460,66.87260109
461,73.15764883
462,75.39927178
463,82.60565414
464,74.14997495
465,72.35318048
466,67.66957874
467,60.95216826
468,61.57999863
469,63.84231408
470,42.38535717
471,41.57667444
472,31.91089155
473,33.76785998
474,31.46390374
475,34.36322955
476,39.60990766
477,35.46727723
478,46.06198902
479,44.30133003
480,53.15599074
481,55.30046214
482,57.89337266
483,70.23871352
484,60.63196284
485,68.80738022
486,70.90125154
487,87.49318884
488,68.34239986
489,69.36416346
490,65.14662145
491,63.77896571
492,59.56821277
493,52.5326179
494,47.28597687
495,41.69702697
496,34.15872321
497,32.93571284
498,30.17400787
499,24.30071632
500,40.85334056
501,35.97056257
502,44.70272922
503,48.18393771
504,50.63768328
505,53.91234514
506,55.5504493
507,68.64562145
508,63.23200562
509,59.04424266
510,63.04380346
511,75.45463384
512,75.85877943
513,68.28564404
514,71.26775282
515,59.11790647
516,55.39897579
517,53.79048742
518,46.39269198
519,52.06116328
520,40.21118673
521,33.72858873
522,40.43714591
523,28.42970797
524,30.69495163
525,33.016225
526,41.41904613
527,37.34214392
528,50.21071307
529,61.34287606
530,55.73212703
531,55.33269908
532,74.88413238
533,70.57464342
534,77.44191586
535,74.96610276
536,67.91971018
537,78.11147073
538,78.48477947
539,63.03759411
540,57.286373
541,60.05673139
542,45.61898889
543,36.86237635
544,29.73135873
545,33.82862067
546,27.46593954
547,36.573682
548,33.21304409
549,42.61702926
550,32.83247775
551,46.39169541
552,51.35779682
553,49.62129631
554,62.76019202
555,64.68827897
556,55.69719991
557,67.64283977
558,77.75259178
559,75.40829384
560,80.24624672
561,71.84319781
562,65.65152085
563,62.26658926
564,59.34126052
565,52.22178464
566,52.21103191
567,42.41636499
568,39.4053437
569,38.34259356
570,26.28237139
571,24.44436476
572,35.64260826
573,36.05873198
574,45.83723709
575,45.44594966
576,50.71960367
577,55.31022305
578,57.38726775
579,62.77170752
580,63.30978915
581,76.42105091
582,75.2057481
583,76.40744968
584,72.27477161
585,67.48647873
586,64.26945315
587,60.29160429
588,56.56882049
589,58.5452626
590,54.19746811
591,46.68830016
592,33.93220467
593,30.90743106
594,40.59967752
595,35.16888145
596,40.47872536
597,32.65310706
598,54.12708883
599,42.3232266
600,49.30404113
601,51.98828128
602,61.06062527
603,72.3940794
604,61.11105672
605,72.61866917
606,78.46955717
607,78.16900643
608,71.0864754
609,74.50991021
610,66.4624477
611,62.38722456
612,51.12422161
613,50.05834236
614,57.6182438
615,48.09554502
616,41.50417557
617,36.98642765
618,43.29506725
619,30.278114
620,44.85157206
621,38.14193701
622,41.90301588
623,42.85092729
624,51.79606709
625,52.00674962
626,61.75838682
627,62.14229478
628,67.80941919
629,72.11797638
630,72.8817747
631,71.76955123
632,73.77452305
633,68.38299364
634,74.86698185
635,65.63100036
636,63.34185025
637,50.11219915
638,49.3245694
639,47.54059
640,31.40989144
641,41.08347447
642,31.71274041
643,22.52528545
644,30.90817475
645,35.80906183
646,33.54409646
647,45.54965161
648,50.12823558
649,54.77843224
650,59.15582509
651,64.05612597
652,75.68970826
653,85.69977209
654,79.0584496
655,68.46850319
656,82.1407659
657,85.60610551
658,67.21051879
659,73.32197456
660,60.68721398
661,55.60109911
662,46.5606779
663,42.49003527
664,43.4340508
665,30.24063236
666,34.32489336
667,29.46521367
668,24.62347863
669,35.69387266
670,37.56482228
671,36.67463774
672,55.62462254
673,56.32874706
674,65.14233775
675,57.83933319
676,67.5414286
677,72.24876335
678,77.16705906
679,72.69454722
680,64.69749326
681,77.24741213
682,66.6833677
683,59.88975591
684,62.7524165
685,48.97391103
686,48.80941695
687,39.16801992
688,36.60833247
689,32.50958677
690,38.2224947
691,30.72089713
692,30.6299939
693,41.53964324
694,36.50537254
695,34.37807406
696,50.1178214
697,58.71403911
698,58.15737821
699,63.96617404
700,66.65333076
701,70.6643632
702,63.69430924
703,70.7814715
704,72.50091633
705,74.38090643
706,63.7052343
707,63.49463269
708,56.57835333
709,52.83259205
710,42.72388839
711,51.45856739
712,38.20103693
713,29.52167443
714,25.71033494
715,34.61991058
716,40.34111065
717,27.16119788
718,46.40770489
719,50.00926746
720,48.10736535
721,45.99795471
722,65.95885056
723,66.50453192
724,64.90487717
725,69.31097826
726,70.1520813
727,80.05395228
728,79.72087144
729,67.75221521
730,77.16254871
731,56.66944077
732,55.37974093
733,58.14735101
734,49.39054455
735,43.42290695
736,40.3542536
737,38.62540996
738,34.96933491
739,40.55748994
740,30.03417933
741,29.75517031
742,35.78961666
743,50.73246669
744,46.19957969
745,59.96901739
746,70.3218589
747,64.93657415
748,64.78941637
749,81.39463773
750,76.68444036
751,81.24518445
752,68.53326429
753,72.21709276
754,65.87523729
755,55.94077205
756,61.1340011
757,62.08575516
758,54.53200895
759,52.80839102
760,44.35440163
761,38.86754664
762,31.82002832
763,31.94200531
764,21.82844208
765,31.61127864
766,41.53707255
767,44.36598593
768,46.08196672
769,46.47795602
770,68.92108376
771,75.79163036
772,58.31171329
773,66.79587163
774,72.70467276
775,75.55329365
776,78.00774409
777,73.25698647
778,72.40221423
779,64.81897182
780,61.16746219
781,56.52264954
782,53.41938029
783,42.69159304
784,33.17915649
785,37.54793972
786,23.6974693
787,33.11394565
788,25.98373303
789,42.59297884
790,41.74925636
791,51.39329864
792,45.03522727
793,61.38143784
794,60.37776264
795,64.07431223
796,71.37609964
797,76.25023631
798,68.00345902
799,75.22727825
800,72.83599336
801,71.97390984
802,69.17217821
803,68.74787656
804,62.24905894
805,44.85408075
806,53.88830137
807,56.89912364
808,46.91335405
809,34.26761112
810,37.34604123
811,29.66711497
812,36.03957814
813,39.37940362
814,43.51304213
815,42.90571305
816,44.69974629
817,51.1548888
818,61.77467359
819,61.06153484
820,68.86014915
821,70.94967986
822,78.35276758
823,84.86215757
824,71.95986717
825,70.21113178
826,60.87584279
827,75.78281768
828,59.3341779
829,60.1307429
830,49.28457109
831,36.17377328
832,40.42746466
833,38.35437448
834,37.23345724
835,30.96203948
836,33.65726602
837,43.76957658
838,38.52072465
839,49.4515906
840,59.1778088
841,62.31680234
842,59.76212569
843,63.27632049
844,61.11747557
845,71.61023068
846,69.52703874
847,76.92331688
848,81.58035236
849,71.71433743
850,66.89008205
851,68.8539496
852,68.84296828
853,60.47843839
854,49.829816
855,42.92699284
856,32.52773363
857,36.27690033
858,33.42160711
859,35.95171296
860,30.81980305
861,37.19844577
862,45.42604188
863,44.06357197
864,37.6576857
865,53.12387617
866,63.74547897
867,60.45931958
868,65.20675249
869,67.02544872
870,76.17121588
871,80.84506885
872,72.72123523
873,75.99422251
874,71.73475436
875,66.16972038
876,57.01911173
877,57.89962195
878,57.67929233
879,48.2553396
880,40.63732851
881,37.65203489
882,34.66446067
883,38.86949391
884,41.54871743
885,36.05959412
886,29.26713348
887,52.2162398
888,51.66164981
889,53.89488928
890,62.96236316
891,70.22849589
892,68.13406951
893,61.15544426
894,67.83587293
895,73.02976471
896,77.73493668
897,72.4924238
898,71.58255178
899,62.68130941
900,63.58108642
901,60.04066312
902,51.32426573
903,41.95453209
904,41.61671198
905,32.29679837
906,41.80330809
907,33.98635096
908,29.7899932
909,34.24566266
910,40.78194806
911,56.39598421
912,47.11615222
913,55.46970011
914,59.23541864
915,66.84258356
916,69.74623486
917,80.85907911
918,74.49490183
919,73.21917308
920,79.43997016
921,85.66181755
922,68.05304485
923,67.75284762
924,77.66070199
925,57.69963276
926,51.09301447
927,39.86654881
928,45.10540746
929,35.66470565
930,39.2687865
931,38.57896859
932,30.33013719
933,36.8513447
934,38.35152815
935,50.70971293
936,50.24839571
937,51.65210523
938,58.31197182
939,66.50658182
940,68.15091556
941,74.67093823
942,71.73192941
943,79.81291532
944,72.1932433
945,71.75272611
946,71.1438184
947,71.88535539
948,64.27527327
949,48.16308343
950,45.73483802
951,53.50581057
952,33.10238146
953,39.77568342
954,37.31042253
955,31.41966294
956,35.79476392
957,49.81439628
958,44.82512695
959,44.26376835
960,53.15742639
961,48.67322605
962,57.82574029
963,64.80746722
964,71.98158485
965,76.05528199
966,72.47277604
967,79.62683644
968,72.50687273
969,67.77188827
970,66.98814253
971,60.45541546
972,64.37823019
973,57.20070471
974,48.9239831
975,53.52125735
976,41.30248433
977,45.27081121
978,46.72634528
979,38.7049606
980,38.61713309
981,40.25477191
982,39.55715346
983,43.4860054
984,57.32388858
985,58.88805563
986,55.58098685
987,74.80968263
988,64.02011895
989,77.71218545
990,79.52145861
991,81.64995285
992,80.94961335
993,66.16069787
994,68.55501115
995,67.94043834
996,65.28743032
997,57.45087677
998,51.55001706
999,40.17755193
1000,47.8839113
1001,36.46655715
1002,38.07310425
1003,36.22065588
1004,27.86493666
1005,37.16900567
1006,44.3523881
1007,35.81474206
1008,40.26474437
1009,59.21332775
1010,65.96698532
1011,52.27773521
1012,72.30524515
1013,72.00061926
1014,87.30086617
1015,77.76092966
1016,74.24470967
1017,78.27137535
1018,62.32176243
1019,65.17004102
1020,66.58271681
1021,63.13944548
1022,57.36560057
1023,44.79135927
1024,48.6326984
1025,35.41740513
1026,36.9454515
1027,36.35224842
1028,34.11283124
1029,34.14978426
1030,37.5075759
1031,50.67296417
1032,58.02831937
1033,54.30946658
1034,63.72566013
1035,62.49176316
1036,71.54608922
1037,75.35716017
1038,83.22622785
1039,78.48084974
1040,78.36545153
1041,81.88591957
1042,70.68252861
1043,68.7541908
1044,58.36750602
1045,57.70799103
1046,51.63721321
1047,43.78889234
1048,42.97376307
1049,46.66553714
1050,34.84086447
1051,37.36956228
1052,36.29457043
1053,41.22592997
1054,35.31915556
1055,44.46641786
1056,55.92224694
1057,54.23294808
1058,61.89034139
1059,73.83974373
1060,69.91140956
1061,61.68402982
1062,70.20870175
1063,66.56625393
1064,78.02757758
1065,70.41229266
1066,67.06888722
1067,72.2157231
1068,63.49148303
1069,60.57709963
1070,53.00465893
1071,45.18856976
1072,38.04722109
1073,40.37725121
1074,36.89727059
1075,43.1983781
1076,40.13527212
1077,41.86212078
1078,44.41926766
1079,38.63325052
1080,47.13990342
1081,60.57289671
1082,64.33435992
1083,66.06873191
1084,61.66587892
1085,80.61272837
1086,69.03166349
1087,80.83872674
1088,79.98996638
1089,59.2137096
1090,74.33097882
1091,61.97656683
1092,58.8697538
1093,56.01346813
1094,48.49931165
1095,43.04434451
1096,46.08013116
1097,45.54842257
1098,46.88085649
1099,43.45865841
1100,35.28615445
1101,43.87989137
1102,37.84752634
1103,44.07155097
1104,47.39305791
1105,70.07507738
1106,73.46877914
1107,68.4180812
1108,70.9602134
1109,70.70828468
1110,77.55078785
1111,76.67563001
1112,77.13806916
1113,72.17908123
1114,67.38027595
1115,63.43334583
1116,50.83429011
1117,57.68554669
1118,48.99381194
1119,45.65659178
1120,33.97330034
1121,35.51790557
1122,36.67582637
1123,36.19272177
1124,35.42020007
1125,44.33460842
1126,48.85108539
1127,52.94399876
1128,49.10032945
1129,62.41748766
1130,59.13949855
1131,71.55810355
1132,72.20972662
1133,78.09728601
1134,74.25200943
1135,71.45467627
1136,67.15794338
1137,70.77859631
1138,74.51222978
1139,65.40246881
1140,61.88591691
1141,63.4119102
1142,46.00312137
1143,51.12991001
1144,43.61754627
1145,36.23804768
1146,31.26304192
1147,39.90910635
1148,42.12983785
1149,44.13213572
1150,44.46259321
1151,52.50594915
1152,51.55744136
1153,64.00977137
1154,62.42138582
1155,74.59231713
1156,70.71455992
1157,75.27035887
1158,80.37853694
1159,87.35255534
1160,71.0964059
1161,76.42879005
1162,70.59969378
1163,69.12491358
1164,56.73431503
1165,56.40103348
1166,50.30921401
1167,53.03558867
1168,36.39766269
1169,45.12578197
1170,40.70159877
1171,34.58904974
1172,37.37169527
1173,35.24515071
1174,34.82704126
1175,45.22780851
1176,58.25997569
1177,57.47434798
1178,63.53501605
1179,65.40946503
1180,66.86257475
1181,74.84946989
1182,70.88232975
1183,73.15614956
1184,74.48985229
1185,73.18441125
1186,64.19065001
1187,69.22400516
1188,74.43795577
1189,59.20446007
1190,48.37520253
1191,53.65058836
1192,44.19921685
1193,43.12607556
1194,35.47289057
1195,37.94923403
1196,38.06875327
1197,36.18950579
1198,38.02575723
1199,50.16122748
1200,46.7457018
1201,56.39886711
1202,62.07371222
1203,60.50712324
1204,75.32562691
1205,74.10306736
1206,80.102706
1207,79.37176695
1208,76.47527772
1209,73.22812791
1210,67.28121324
1211,64.09079825
1212,65.31009056
1213,51.77005248
1214,58.86912101
1215,53.13513173
1216,44.48398702
1217,40.42524708
1218,39.39989176
1219,36.10637403
1220,48.63228809
1221,47.14805472
1222,36.61292859
1223,43.49948475
1224,54.63929573
1225,53.45165107
1226,59.60086493
1227,73.31954107
1228,68.63316128
1229,84.11933145
1230,80.51287621
1231,79.37853904
1232,73.47638335
1233,70.45472104
1234,67.00136808
1235,63.69562643
1236,61.58773991
1237,63.91310723
1238,47.80616715
1239,46.25445403
1240,43.47288721
1241,42.22681675
1242,50.19529251
1243,38.62443182
1244,38.30973517
1245,43.93923158
1246,44.65736336
1247,50.15954963
1248,43.92889445
1249,65.82136608
1250,61.43073029
1251,76.90245359
1252,68.80262636
1253,75.43111132
1254,82.69334454
1255,81.20922509
1256,77.91150051
1257,70.38687288
1258,75.72694197
1259,65.34215405
1260,59.91486818
1261,44.11145009
1262,51.71921457
1263,38.43405393
1264,41.55763374
1265,36.54632657
1266,39.60828156
1267,43.22067866
1268,35.16292061
1269,44.79583843
1270,44.98334878
1271,50.54670728
1272,55.48185016
1273,59.43975812
1274,63.27858445
1275,59.79436465
1276,72.84389297
1277,75.03907283
1278,73.31400013
1279,76.30476991
1280,80.78194303
1281,71.56561777
1282,75.53571589
1283,72.64867494
1284,59.9234861
1285,62.61724646
1286,52.42827182
1287,53.92621355
1288,47.38455832
1289,40.19859013
1290,36.94926996
1291,37.50192871
1292,36.34791437
1293,41.57518595
1294,43.86912433
1295,39.15412874
1296,57.3080893
1297,59.63430238
1298,61.8918461
1299,65.99868171
1300,79.41248163
1301,74.91668875
1302,86.27929571
1303,77.60232494
1304,80.14956849
1305,83.35169998
1306,67.97525868
1307,72.4446155
1308,64.9476888
1309,61.79372123
1310,42.9628664
1311,48.55588491
1312,47.30018074
1313,50.59967689
1314,42.04240906
1315,36.80275245
1316,42.60215519
1317,30.8093426
1318,51.36756275
1319,47.91669482
1320,54.5484133
1321,47.75794128
1322,61.92336325
1323,73.31103111
1324,71.29260531
1325,75.40849543
1326,68.65130119
1327,77.14578762
1328,73.85853362
1329,71.17211933
1330,75.55688268
1331,72.88347588
1332,70.01346482
1333,57.99343621
1334,52.40590587
1335,50.67933405
1336,45.81115618
1337,39.70812671
1338,44.32802394
1339,33.13511981
1340,39.26568661
1341,40.9054863
1342,46.93124445
1343,49.98030853
1344,48.26225662
1345,56.8653712
1346,67.87852444
1347,81.4310209
1348,64.25927822
1349,70.55317085
1350,74.00965951
1351,78.99631831
1352,83.35593392
1353,65.51185574
1354,67.84300442
1355,77.53103703
1356,58.45661588
1357,52.81027022
1358,51.69997581
1359,43.15406864
1360,34.42769069
1361,37.21726882
1362,44.0481693
1363,40.31228714
1364,36.18759937
1365,39.08663332
1366,39.81979923
1367,52.60816762
1368,53.45190881
1369,55.89617801
1370,63.05638027
1371,74.24817557
1372,69.28734376
1373,83.02610273
1374,77.5035874
1375,77.30303973
1376,80.29728634
1377,71.30642427
1378,72.35366359
1379,70.71867951
1380,69.21009095
1381,60.91819248
1382,61.88513482
1383,57.3005342
1384,45.10597352
1385,40.52388649
1386,39.47691504
1387,27.63498381
1388,48.76317154
1389,43.31558068
1390,42.34249573
1391,48.4061409
1392,52.76550594
1393,59.57636018
1394,58.61218176
1395,63.74676062
1396,74.10571133
1397,73.34024385
1398,75.37615645
1399,84.85248324
1400,78.30556055
1401,69.08528849
1402,74.70280782
1403,70.48625488
1404,49.9051726
1405,59.63679047
1406,55.5786598
1407,41.84603593
1408,39.11329365
1409,41.07256265
1410,40.28752169
1411,36.01951361
1412,36.85430691
1413,35.56551822
1414,35.24579356
1415,49.89899743
1416,60.16244187
1417,58.84548368
1418,63.06190942
1419,69.37325137
1420,71.22068689
1421,72.01401248
1422,75.09856005
1423,83.82618022
1424,83.55096121
1425,74.20288341
1426,65.41008551
1427,63.51455365
1428,70.19367122
1429,57.71592522
1430,47.05095052
1431,40.91732097
1432,51.79688819
1433,41.62155476
1434,42.34119499
1435,41.79068948
1436,39.25694372
1437,41.81053334
1438,47.52884967
1439,59.59163838
1440,57.71885279
1441,57.85797896
1442,64.88688104
1443,67.39854587
1444,69.40182619
1445,75.21776308
1446,74.99611645
1447,73.87531542
1448,77.87569634
1449,71.41805417
1450,69.84166096
1451,70.01565703
1452,56.74921913
1453,63.18069249
1454,51.6895291
1455,52.38843704
1456,42.5578225
1457,46.40717973
1458,39.51350044
1459,35.77346788
1460,38.34645904
1461,45.66684594
1462,47.77726887
1463,40.17818923
1464,57.04302671
1465,49.98110373
1466,62.27158281
1467,77.79330958
1468,72.25816614
1469,88.42566983
1470,70.02708943
1471,71.50442556
1472,74.65085634
1473,84.85501467
1474,76.42918666
1475,67.74353653
1476,57.99970162
1477,60.17173849
1478,64.62691499
1479,62.83902326
1480,47.05131087
1481,44.39703043
1482,40.65760126
1483,41.89446315
1484,33.09893967
1485,48.63854327
1486,37.03143966
1487,40.62437994
1488,55.18554585
1489,54.66760126
1490,71.42420138
1491,77.72134352
1492,74.86922347
1493,78.61724152
1494,81.19437858
1495,78.48687306
1496,75.62314485
1497,78.85358969
1498,69.05915088
1499,64.71760434
1500,57.51676863
1501,61.50469905
1502,57.4664307
1503,55.18473486
1504,34.7190776
1505,43.68923256
1506,51.66076858
1507,38.86401738
1508,34.80348006
1509,26.99945869
1510,41.57092167
1511,43.48557467
1512,52.74353791
1513,61.84397051
1514,68.97028089
1515,63.652973
1516,67.49629723
1517,79.11014005
1518,78.78492092
1519,81.10112792
1520,79.78593063
1521,70.26745994
1522,79.74929642
1523,66.000083
1524,62.94700944
1525,60.89165104
1526,46.92974523
1527,50.45886113
1528,49.14419615
1529,32.5952363
1530,36.23721262
1531,35.36519777
1532,40.8353844
1533,38.807625
1534,53.04365897
1535,58.10884853
1536,51.65229074
1537,60.81004364
1538,61.62247475
1539,71.13850769
1540,75.05068549
1541,71.8429025
1542,80.01601443
1543,82.736585
1544,75.95219966
1545,76.10586243
1546,82.49979336
1547,63.51266396
1548,70.1484103
1549,58.2373998
1550,58.53040707
1551,46.53095757
1552,44.55626117
1553,42.45869127
1554,47.69723399
1555,30.75548685
1556,38.43730282
1557,46.79277886
1558,42.75569192
1559,39.36080883
1560,46.58119352
1561,62.25649079
1562,69.86319769
1563,72.25135719
1564,80.7328187
1565,79.09891169
1566,75.10861797
1567,79.17588663
1568,75.51831032
1569,69.2273401
1570,73.34461107
1571,65.49023293
1572,66.88187933
1573,57.85007821
1574,48.28614809
1575,57.85469682
1576,38.30868821
1577,41.31192254
1578,32.67798597
1579,37.2463767
1580,45.89403455
1581,42.51908228
1582,36.00133657
1583,54.18358572
1584,58.38508292
1585,66.05810904
1586,63.87344492
1587,67.9711805
1588,75.42122254
1589,82.67816523
1590,74.0462607
1591,70.91321702
1592,68.94476295
1593,70.29414175
1594,71.79247465
1595,62.3203392
1596,64.21819478
1597,57.45200552
1598,59.29395941
1599,56.44541403
1600,42.73972301
1601,32.91701259
1602,41.54707848
1603,38.66105904
1604,45.31391973
1605,42.21841873
1606,42.04332305
1607,41.60489175
1608,45.50294103
1609,65.03938592
1610,67.3574716
1611,70.40546192
1612,73.31277436
1613,72.41241295
1614,81.92152454
1615,76.44736246
1616,71.88884024
1617,78.3489937
1618,66.24780232
1619,63.21907876
1620,57.09960913
1621,64.8837207
1622,50.99952225
1623,54.25587419
1624,37.18862736
1625,39.96998479
1626,33.84895837
1627,49.6811452
1628,44.19916958
1629,35.50520762
1630,50.85085931
1631,57.45092272
1632,55.06335606
1633,57.24290706
1634,67.23102286
1635,71.07407679
1636,74.27528769
1637,80.53429
1638,72.49883352
1639,74.90394033
1640,77.73362528
1641,78.36519323
1642,73.74639533
1643,67.19717929
1644,66.32417203
1645,63.53432062
1646,46.9496626
1647,45.73401755
1648,34.32622126
1649,50.62036129
1650,41.75908711
1651,43.68076362
1652,38.3419314
1653,35.61975857
1654,49.48402401
1655,51.14095486
1656,48.26210387
1657,59.62359826
1658,65.8473258
1659,75.387127
1660,74.76704617
1661,78.48079975
1662,78.5304505
1663,70.74563933
1664,75.157657
