,datetime,demand_MW
55,2023-01-03 06:00:00,639.560884146749
56,2023-01-03 07:00:00,674.4534801700073
57,2023-01-03 08:00:00,598.5880686708203
58,2023-01-03 09:00:00,633.042093181198
59,2023-01-03 10:00:00,592.1028246169037
60,2023-01-03 11:00:00,605.5983707748279
61,2023-01-03 12:00:00,618.9548502211125
62,2023-01-03 13:00:00,589.4104339351712
63,2023-01-03 14:00:00,584.2290458807105
64,2023-01-03 15:00:00,661.8400913236866
65,2023-01-03 16:00:00,615.8245940642897
66,2023-01-03 17:00:00,588.0729324723687
67,2023-01-03 18:00:00,615.2939275057064
68,2023-01-03 19:00:00,627.5684574426576
69,2023-01-03 20:00:00,600.9564921311892
70,2023-01-03 21:00:00,594.9879356951554
71,2023-01-03 22:00:00,621.5404272922029
72,2023-01-03 23:00:00,630.7913225112786
73,2023-01-04 00:00:00,617.394360061939
74,2023-01-04 01:00:00,647.5939404200216
75,2023-01-04 02:00:00,657.3295534192873
76,2023-01-04 03:00:00,638.0034439200048
77,2023-01-04 04:00:00,678.8813235786284
78,2023-01-04 05:00:00,649.9880335273795
79,2023-01-04 06:00:00,654.6664478765688
80,2023-01-04 07:00:00,636.4648043429485
81,2023-01-04 08:00:00,631.6624495209429
82,2023-01-04 09:00:00,663.5589827195329
83,2023-01-04 10:00:00,645.5489556271153
84,2023-01-04 11:00:00,644.4248441407242
85,2023-01-04 12:00:00,613.9392425683593
86,2023-01-04 13:00:00,616.4046228833038
87,2023-01-04 14:00:00,578.5055458449744
88,2023-01-04 15:00:00,648.3318885562377
89,2023-01-04 16:00:00,617.7090990474453
90,2023-01-04 17:00:00,636.2103662888949
91,2023-01-04 18:00:00,566.6408363410885
92,2023-01-04 19:00:00,575.7627599847149
93,2023-01-04 20:00:00,604.9897977460558
94,2023-01-04 21:00:00,640.1143404488931
95,2023-01-04 22:00:00,585.6567583043632
96,2023-01-04 23:00:00,671.1557838683897
97,2023-01-05 00:00:00,628.0231380590963
98,2023-01-05 01:00:00,627.4773193568004
99,2023-01-05 02:00:00,646.8451039110936
100,2023-01-05 03:00:00,657.0642214524768
101,2023-01-05 04:00:00,674.9740044091634
102,2023-01-05 05:00:00,601.2388705866845
103,2023-01-05 06:00:00,631.8667935987777
104,2023-01-05 07:00:00,594.3473251282063
105,2023-01-05 08:00:00,684.4581374881193
106,2023-01-05 09:00:00,620.6276589685826
107,2023-01-05 10:00:00,636.2196929889456
108,2023-01-05 11:00:00,632.4873565878004
109,2023-01-05 12:00:00,598.5834181332568
110,2023-01-05 13:00:00,599.5236225904404
111,2023-01-05 14:00:00,624.951725199646
112,2023-01-05 15:00:00,608.2475819575732
113,2023-01-05 16:00:00,588.0582841501562
114,2023-01-05 17:00:00,607.2889948243042
115,2023-01-05 18:00:00,582.1580844440577
116,2023-01-05 19:00:00,617.8879372945
117,2023-01-05 20:00:00,560.6632089199949
118,2023-01-05 21:00:00,622.9961038553216
119,2023-01-05 22:00:00,594.0499111463988
120,2023-01-05 23:00:00,689.5108904414394
121,2023-01-06 00:00:00,672.1947905545318
122,2023-01-06 01:00:00,619.732525364156
123,2023-01-06 02:00:00,635.2874149744376
124,2023-01-06 03:00:00,629.8324753160423
125,2023-01-06 04:00:00,621.6181101085854
126,2023-01-06 05:00:00,640.5275135387617
127,2023-01-06 06:00:00,678.1641362533064
128,2023-01-06 07:00:00,681.5026552647709
129,2023-01-06 08:00:00,635.8958542731555
130,2023-01-06 09:00:00,626.4112259972214
131,2023-01-06 10:00:00,688.8375606133742
132,2023-01-06 11:00:00,677.766007180916
133,2023-01-06 12:00:00,601.0333946501141
134,2023-01-06 13:00:00,699.1534744016413
135,2023-01-06 14:00:00,597.109081220875
136,2023-01-06 15:00:00,612.5004776380939
137,2023-01-06 16:00:00,646.8533858960612
138,2023-01-06 17:00:00,606.5549082669903
139,2023-01-06 18:00:00,612.2997008354578
140,2023-01-06 19:00:00,601.9546253117471
141,2023-01-06 20:00:00,623.9048982431941
142,2023-01-06 21:00:00,674.7633777338548
143,2023-01-06 22:00:00,632.8851527130626
144,2023-01-06 23:00:00,633.2524790113923
145,2023-01-07 00:00:00,616.7238403191669
146,2023-01-07 01:00:00,602.3413354435755
147,2023-01-07 02:00:00,588.6838253642522
148,2023-01-07 03:00:00,625.9211756122187
149,2023-01-07 04:00:00,641.0689664508319
150,2023-01-07 05:00:00,642.8310309873787
151,2023-01-07 06:00:00,689.9880755172071
152,2023-01-07 07:00:00,609.5603021172643
153,2023-01-07 08:00:00,633.7928680224134
154,2023-01-07 09:00:00,691.4224566334497
155,2023-01-07 10:00:00,569.2667919890025
156,2023-01-07 11:00:00,604.8346440153978
157,2023-01-07 12:00:00,623.2797417560877
158,2023-01-07 13:00:00,626.9456689020027
159,2023-01-07 14:00:00,574.2017580221573
160,2023-01-07 15:00:00,610.5323054572318
161,2023-01-07 16:00:00,609.2706711247323
162,2023-01-07 17:00:00,594.3692352482608
163,2023-01-07 18:00:00,564.2707535592488
164,2023-01-07 19:00:00,564.2424273368781
165,2023-01-07 20:00:00,557.8793371001399
166,2023-01-07 21:00:00,634.845688005053
167,2023-01-07 22:00:00,646.708667783058
168,2023-01-07 23:00:00,616.5738233971713
169,2023-01-08 00:00:00,635.9467674676445
170,2023-01-08 01:00:00,708.0778596300878
171,2023-01-08 02:00:00,645.2429945913938
172,2023-01-08 03:00:00,653.9937240391523
173,2023-01-08 04:00:00,648.421826012501
174,2023-01-08 05:00:00,684.5887892149424
175,2023-01-08 06:00:00,611.6688615934797
176,2023-01-08 07:00:00,642.9767752996476
177,2023-01-08 08:00:00,698.3290754215823
178,2023-01-08 09:00:00,628.9085146360085
179,2023-01-08 10:00:00,631.3190918302046
180,2023-01-08 11:00:00,595.2521688848856
181,2023-01-08 12:00:00,626.3002194588166
182,2023-01-08 13:00:00,586.5390210022923
183,2023-01-08 14:00:00,636.6426248822874
184,2023-01-08 15:00:00,619.4140611714764
185,2023-01-08 16:00:00,622.3929296703666
186,2023-01-08 17:00:00,642.8310521955545
187,2023-01-08 18:00:00,554.1547857900555
188,2023-01-08 19:00:00,670.1123634897465
189,2023-01-08 20:00:00,571.0162072830902
190,2023-01-08 21:00:00,659.2480514523758
191,2023-01-08 22:00:00,616.0930838557548
192,2023-01-08 23:00:00,634.5244872994438
193,2023-01-09 00:00:00,559.8602852188652
194,2023-01-09 01:00:00,643.4777496331554
195,2023-01-09 02:00:00,661.5581382389047
196,2023-01-09 03:00:00,641.6720606946352
197,2023-01-09 04:00:00,681.5191985149564
198,2023-01-09 05:00:00,679.4692267871163
199,2023-01-09 06:00:00,705.7192001485384
200,2023-01-09 07:00:00,623.4083490610327
201,2023-01-09 08:00:00,646.2050484532165
202,2023-01-09 09:00:00,607.6305591064096
203,2023-01-09 10:00:00,618.084099459485
204,2023-01-09 11:00:00,651.5169235375595
205,2023-01-09 12:00:00,628.9915610471681
206,2023-01-09 13:00:00,548.8542408223373
207,2023-01-09 14:00:00,638.1229966581105
208,2023-01-09 15:00:00,573.5933392871117
209,2023-01-09 16:00:00,605.895288562562
210,2023-01-09 17:00:00,578.9410871106729
211,2023-01-09 18:00:00,597.669565136191
212,2023-01-09 19:00:00,578.5338278849787
213,2023-01-09 20:00:00,575.4539710539203
214,2023-01-09 21:00:00,630.0660542337861
215,2023-01-09 22:00:00,569.0432585224046
216,2023-01-09 23:00:00,576.528386203759
217,2023-01-10 00:00:00,645.0947563403844
218,2023-01-10 01:00:00,632.2258661329586
219,2023-01-10 02:00:00,591.3171341362778
220,2023-01-10 03:00:00,696.6333182525442
221,2023-01-10 04:00:00,625.8015807281233
222,2023-01-10 05:00:00,665.1767706427032
223,2023-01-10 06:00:00,626.2262155203686
224,2023-01-10 07:00:00,636.9287137413658
225,2023-01-10 08:00:00,592.8759140076103
226,2023-01-10 09:00:00,607.2773899635588
227,2023-01-10 10:00:00,639.9236133568387
228,2023-01-10 11:00:00,661.9355105896683
229,2023-01-10 12:00:00,654.4177693729716
230,2023-01-10 13:00:00,602.7132235015781
231,2023-01-10 14:00:00,572.7972915791826
232,2023-01-10 15:00:00,642.1515191244048
233,2023-01-10 16:00:00,602.4792027415828
234,2023-01-10 17:00:00,533.4263405032524
235,2023-01-10 18:00:00,606.9609762464396
236,2023-01-10 19:00:00,574.5006942327946
237,2023-01-10 20:00:00,618.1244490861568
238,2023-01-10 21:00:00,596.4661900784582
239,2023-01-10 22:00:00,599.344187926266
240,2023-01-10 23:00:00,604.0004925000353
241,2023-01-11 00:00:00,681.1930363403824
242,2023-01-11 01:00:00,589.6286843374257
243,2023-01-11 02:00:00,655.3251874475479
244,2023-01-11 03:00:00,634.9291565901857
245,2023-01-11 04:00:00,609.6252119065673
246,2023-01-11 05:00:00,635.8230796840339
247,2023-01-11 06:00:00,629.3951351980995
248,2023-01-11 07:00:00,674.2904496587927
249,2023-01-11 08:00:00,664.3746684555525
250,2023-01-11 09:00:00,657.3331664576032
251,2023-01-11 10:00:00,609.840224178965
252,2023-01-11 11:00:00,615.2650101678646
253,2023-01-11 12:00:00,650.5774366786737
254,2023-01-11 13:00:00,618.0385221757733
255,2023-01-11 14:00:00,561.5887906909986
256,2023-01-11 15:00:00,606.7125833974965
257,2023-01-11 16:00:00,637.5192244716741
258,2023-01-11 17:00:00,609.3267744001765
259,2023-01-11 18:00:00,579.9964796560027
260,2023-01-11 19:00:00,608.0065943002129
261,2023-01-11 20:00:00,592.1214145524258
262,2023-01-11 21:00:00,630.7698700976647
263,2023-01-11 22:00:00,630.8630541438974
264,2023-01-11 23:00:00,637.9321915060001
265,2023-01-12 00:00:00,609.5655555614863
266,2023-01-12 01:00:00,623.046459559509
267,2023-01-12 02:00:00,692.2673876703321
268,2023-01-12 03:00:00,674.324291330253
269,2023-01-12 04:00:00,637.770522994591
270,2023-01-12 05:00:00,622.4574757702327
271,2023-01-12 06:00:00,630.4401345365641
272,2023-01-12 07:00:00,700.2396182930128
273,2023-01-12 08:00:00,627.7969797441224
274,2023-01-12 09:00:00,665.3322339020026
275,2023-01-12 10:00:00,596.681052230664
276,2023-01-12 11:00:00,609.3078758452468
277,2023-01-12 12:00:00,572.8145134469364
278,2023-01-12 13:00:00,582.1647360607541
279,2023-01-12 14:00:00,606.8615014638502
280,2023-01-12 15:00:00,594.7309818926658
281,2023-01-12 16:00:00,577.6323151897468
282,2023-01-12 17:00:00,548.6704810939418
283,2023-01-12 18:00:00,614.4644667514951
284,2023-01-12 19:00:00,584.3620327567395
285,2023-01-12 20:00:00,599.3191994959722
286,2023-01-12 21:00:00,618.4584058583614
287,2023-01-12 22:00:00,591.1588307113173
288,2023-01-12 23:00:00,629.1604311223822
289,2023-01-13 00:00:00,603.8652248886909
290,2023-01-13 01:00:00,629.8072073400473
291,2023-01-13 02:00:00,631.1766278139179
292,2023-01-13 03:00:00,680.1389352966788
293,2023-01-13 04:00:00,651.3917049923617
294,2023-01-13 05:00:00,608.2067451286327
295,2023-01-13 06:00:00,697.2905960319931
296,2023-01-13 07:00:00,711.0395163021399
297,2023-01-13 08:00:00,604.1011989211164
298,2023-01-13 09:00:00,639.7756294129975
299,2023-01-13 10:00:00,690.566220246899
300,2023-01-13 11:00:00,586.3823537524257
301,2023-01-13 12:00:00,650.4260372351482
302,2023-01-13 13:00:00,659.4200009638258
303,2023-01-13 14:00:00,573.840396627324
304,2023-01-13 15:00:00,613.7436013510218
305,2023-01-13 16:00:00,585.9205312900556
306,2023-01-13 17:00:00,586.2174835441656
307,2023-01-13 18:00:00,587.1748440727969
308,2023-01-13 19:00:00,574.9192853015152
309,2023-01-13 20:00:00,602.9458608849036
310,2023-01-13 21:00:00,615.0625253520606
311,2023-01-13 22:00:00,555.5722171468178
312,2023-01-13 23:00:00,658.8471433789052
313,2023-01-14 00:00:00,596.5164671255343
314,2023-01-14 01:00:00,669.6346525965286
315,2023-01-14 02:00:00,589.3768276219164
316,2023-01-14 03:00:00,604.612790592046
317,2023-01-14 04:00:00,673.9086211247702
318,2023-01-14 05:00:00,698.8745942834304
319,2023-01-14 06:00:00,654.9408796589745
320,2023-01-14 07:00:00,659.5693869129782
321,2023-01-14 08:00:00,623.3272393595024
322,2023-01-14 09:00:00,613.8500053425156
323,2023-01-14 10:00:00,637.0595352336626
324,2023-01-14 11:00:00,670.1082582141875
325,2023-01-14 12:00:00,585.4427118213662
326,2023-01-14 13:00:00,606.4949071841729
327,2023-01-14 14:00:00,639.7688844584618
328,2023-01-14 15:00:00,611.1206050380946
329,2023-01-14 16:00:00,610.1539070608578
330,2023-01-14 17:00:00,573.7056427816606
331,2023-01-14 18:00:00,594.738878673093
332,2023-01-14 19:00:00,612.4153495814364
333,2023-01-14 20:00:00,636.9359232337781
334,2023-01-14 21:00:00,592.8019638339398
335,2023-01-14 22:00:00,628.5529599325301
336,2023-01-14 23:00:00,644.0090022245029
337,2023-01-15 00:00:00,639.6494595492493
338,2023-01-15 01:00:00,679.002961466462
339,2023-01-15 02:00:00,657.8460757693227
340,2023-01-15 03:00:00,608.5059302450134
341,2023-01-15 04:00:00,670.1266400045055
342,2023-01-15 05:00:00,653.3136095887315
343,2023-01-15 06:00:00,652.5239832498493
344,2023-01-15 07:00:00,611.7943148780502
345,2023-01-15 08:00:00,624.8413810965319
346,2023-01-15 09:00:00,681.0431001009721
347,2023-01-15 10:00:00,580.8525985277184
348,2023-01-15 11:00:00,634.5570511311757
349,2023-01-15 12:00:00,653.1632152924999
350,2023-01-15 13:00:00,619.3924135671595
351,2023-01-15 14:00:00,618.1636979090667
352,2023-01-15 15:00:00,568.4101161635533
353,2023-01-15 16:00:00,591.9827801454289
354,2023-01-15 17:00:00,599.348489327161
355,2023-01-15 18:00:00,599.1644779643366
356,2023-01-15 19:00:00,649.5516307458813
357,2023-01-15 20:00:00,600.2427805243074
358,2023-01-15 21:00:00,634.1623347901361
359,2023-01-15 22:00:00,576.633021339307
360,2023-01-15 23:00:00,648.1527100724859
361,2023-01-16 00:00:00,653.360955382586
362,2023-01-16 01:00:00,561.8489110862465
363,2023-01-16 02:00:00,651.7351861103336
364,2023-01-16 03:00:00,652.2086786549243
365,2023-01-16 04:00:00,731.8732379154982
366,2023-01-16 05:00:00,670.6241380032667
367,2023-01-16 06:00:00,625.5016109504486
368,2023-01-16 07:00:00,670.2950101844568
369,2023-01-16 08:00:00,611.5740586593464
370,2023-01-16 09:00:00,614.1327034078192
371,2023-01-16 10:00:00,620.3022084087988
372,2023-01-16 11:00:00,571.7181659748641
373,2023-01-16 12:00:00,631.0625349641924
374,2023-01-16 13:00:00,636.0869810101633
375,2023-01-16 14:00:00,549.1553310580426
376,2023-01-16 15:00:00,564.942168170426
377,2023-01-16 16:00:00,630.5841746284979
378,2023-01-16 17:00:00,679.7655370900931
379,2023-01-16 18:00:00,616.9404842114706
380,2023-01-16 19:00:00,524.4833703542793
381,2023-01-16 20:00:00,633.9872651749149
382,2023-01-16 21:00:00,640.2075151158756
383,2023-01-16 22:00:00,630.5826576443624
384,2023-01-16 23:00:00,620.7391276561593
385,2023-01-17 00:00:00,597.0134220381407
386,2023-01-17 01:00:00,629.9029142388863
387,2023-01-17 02:00:00,630.606547929685
388,2023-01-17 03:00:00,670.7019971581484
389,2023-01-17 04:00:00,691.5127013978426
390,2023-01-17 05:00:00,635.55311008529
391,2023-01-17 06:00:00,651.2098445682784
392,2023-01-17 07:00:00,682.2437317132893
393,2023-01-17 08:00:00,632.4398971793661
394,2023-01-17 09:00:00,616.5343075960868
395,2023-01-17 10:00:00,607.5146379462416
396,2023-01-17 11:00:00,552.9151168423291
397,2023-01-17 12:00:00,609.0911414326863
398,2023-01-17 13:00:00,596.3047184747177
399,2023-01-17 14:00:00,574.0920491202804
400,2023-01-17 15:00:00,594.7128357297044
401,2023-01-17 16:00:00,650.2220834909435
402,2023-01-17 17:00:00,594.4824379286877
403,2023-01-17 18:00:00,600.1666726887639
404,2023-01-17 19:00:00,581.9413312359176
405,2023-01-17 20:00:00,574.1120452756186
406,2023-01-17 21:00:00,602.5612481752896
407,2023-01-17 22:00:00,617.1834490996641
408,2023-01-17 23:00:00,599.1488357776741
409,2023-01-18 00:00:00,612.1966493324317
410,2023-01-18 01:00:00,569.7589592932828
411,2023-01-18 02:00:00,583.7531523487808
412,2023-01-18 03:00:00,634.1786819002995
413,2023-01-18 04:00:00,635.5833168681003
414,2023-01-18 05:00:00,605.5500757978089
415,2023-01-18 06:00:00,661.7237938590658
416,2023-01-18 07:00:00,646.86808224765
417,2023-01-18 08:00:00,655.9189027599518
418,2023-01-18 09:00:00,652.7369095167729
419,2023-01-18 10:00:00,648.9697242037447
420,2023-01-18 11:00:00,617.3556861878751
421,2023-01-18 12:00:00,599.8158902857169
422,2023-01-18 13:00:00,538.4253314924906
423,2023-01-18 14:00:00,607.3650911465668
424,2023-01-18 15:00:00,600.5901036333354
425,2023-01-18 16:00:00,626.7798226915329
426,2023-01-18 17:00:00,581.223488772583
427,2023-01-18 18:00:00,595.4259874272399
428,2023-01-18 19:00:00,579.1901136655621
429,2023-01-18 20:00:00,599.0630871960444
430,2023-01-18 21:00:00,599.8439564252058
431,2023-01-18 22:00:00,632.6983807168509
432,2023-01-18 23:00:00,655.2530862371171
433,2023-01-19 00:00:00,608.0024168935995
434,2023-01-19 01:00:00,593.4699432616358
435,2023-01-19 02:00:00,656.747956416692
436,2023-01-19 03:00:00,585.358389682115
437,2023-01-19 04:00:00,656.2268050024794
438,2023-01-19 05:00:00,680.9242813033586
439,2023-01-19 06:00:00,660.358151434421
440,2023-01-19 07:00:00,622.2453101587025
441,2023-01-19 08:00:00,663.8527566534104
442,2023-01-19 09:00:00,574.7979227554738
443,2023-01-19 10:00:00,635.4206222521909
444,2023-01-19 11:00:00,643.6304630705987
445,2023-01-19 12:00:00,657.6361092104926
446,2023-01-19 13:00:00,608.0820451443041
447,2023-01-19 14:00:00,588.2066804012666
448,2023-01-19 15:00:00,604.6020722541181
449,2023-01-19 16:00:00,573.2186371422545
450,2023-01-19 17:00:00,582.0304199500217
451,2023-01-19 18:00:00,624.6788443761137
452,2023-01-19 19:00:00,633.1345089873571
453,2023-01-19 20:00:00,639.0069940089835
454,2023-01-19 21:00:00,598.4889623939256
455,2023-01-19 22:00:00,647.8364270545347
456,2023-01-19 23:00:00,674.1163995187139
457,2023-01-20 00:00:00,620.4451138510653
458,2023-01-20 01:00:00,612.3497242008918
459,2023-01-20 02:00:00,697.0358465559816
460,2023-01-20 03:00:00,700.1326567090832
461,2023-01-20 04:00:00,626.8081523889979
462,2023-01-20 05:00:00,608.0409898857515
463,2023-01-20 06:00:00,634.6506397537337
464,2023-01-20 07:00:00,640.9504682224386
465,2023-01-20 08:00:00,682.7655247250175
466,2023-01-20 09:00:00,638.4932426033376
467,2023-01-20 10:00:00,670.7161750911207
468,2023-01-20 11:00:00,641.7803549700981
469,2023-01-20 12:00:00,521.610702890566
470,2023-01-20 13:00:00,572.276335737504
471,2023-01-20 14:00:00,600.1281975657312
472,2023-01-20 15:00:00,642.0315859632138
473,2023-01-20 16:00:00,634.62232819116
474,2023-01-20 17:00:00,632.6501923293944
475,2023-01-20 18:00:00,588.2012680693807
476,2023-01-20 19:00:00,560.8232669641119
477,2023-01-20 20:00:00,613.9095437108487
478,2023-01-20 21:00:00,656.3785886253619
479,2023-01-20 22:00:00,596.9737894932462
480,2023-01-20 23:00:00,582.5171969486311
481,2023-01-21 00:00:00,568.4774077305698
482,2023-01-21 01:00:00,633.1940319387496
483,2023-01-21 02:00:00,640.5623449456319
484,2023-01-21 03:00:00,602.2491217684869
485,2023-01-21 04:00:00,664.4242014123099
486,2023-01-21 05:00:00,671.1886096272664
487,2023-01-21 06:00:00,629.169720666188
488,2023-01-21 07:00:00,637.4187728116233
489,2023-01-21 08:00:00,626.8859235475534
490,2023-01-21 09:00:00,652.336917158399
491,2023-01-21 10:00:00,587.9801731741018
492,2023-01-21 11:00:00,651.6143586889024
493,2023-01-21 12:00:00,590.912069352594
494,2023-01-21 13:00:00,605.0143521320095
495,2023-01-21 14:00:00,555.7387229317671
496,2023-01-21 15:00:00,521.677442914141
497,2023-01-21 16:00:00,543.9847126874513
498,2023-01-21 17:00:00,594.3814822923061
499,2023-01-21 18:00:00,590.5400956913448
500,2023-01-21 19:00:00,571.3503834071919
501,2023-01-21 20:00:00,552.4864551857941
502,2023-01-21 21:00:00,556.0182252130285
503,2023-01-21 22:00:00,555.006266217714
504,2023-01-21 23:00:00,628.1613381327654
505,2023-01-22 00:00:00,604.3954977277293
506,2023-01-22 01:00:00,641.3002995240616
507,2023-01-22 02:00:00,632.1985637674094
508,2023-01-22 03:00:00,660.3205082385864
509,2023-01-22 04:00:00,659.8605911248198
510,2023-01-22 05:00:00,624.0644733287878
511,2023-01-22 06:00:00,613.4603826812267
512,2023-01-22 07:00:00,649.3006403061617
513,2023-01-22 08:00:00,616.188021605909
514,2023-01-22 09:00:00,609.370064760626
515,2023-01-22 10:00:00,639.3351839705521
516,2023-01-22 11:00:00,615.0735788302939
517,2023-01-22 12:00:00,623.2582790556407
518,2023-01-22 13:00:00,610.1987479144361
519,2023-01-22 14:00:00,588.638284169102
520,2023-01-22 15:00:00,629.2093233496721
521,2023-01-22 16:00:00,582.9017659595049
522,2023-01-22 17:00:00,569.5742519849972
523,2023-01-22 18:00:00,573.2015744305298
524,2023-01-22 19:00:00,614.7845242645644
525,2023-01-22 20:00:00,585.7062652369775
526,2023-01-22 21:00:00,613.0976517506855
527,2023-01-22 22:00:00,653.3037913112158
528,2023-01-22 23:00:00,569.982122750636
529,2023-01-23 00:00:00,577.0389917111113
530,2023-01-23 01:00:00,625.865627972276
531,2023-01-23 02:00:00,602.1689308298031
532,2023-01-23 03:00:00,613.0463935006635
533,2023-01-23 04:00:00,604.4583544693018
534,2023-01-23 05:00:00,618.0122278683656
535,2023-01-23 06:00:00,696.1396233911116
536,2023-01-23 07:00:00,644.6260109417877
537,2023-01-23 08:00:00,619.6386627450876
538,2023-01-23 09:00:00,707.6612564337333
539,2023-01-23 10:00:00,609.824273040685
540,2023-01-23 11:00:00,654.1551111374051
541,2023-01-23 12:00:00,613.6733790435762
542,2023-01-23 13:00:00,597.9305019025585
543,2023-01-23 14:00:00,646.6697058069614
544,2023-01-23 15:00:00,659.4748571154245
545,2023-01-23 16:00:00,570.0749079970129
546,2023-01-23 17:00:00,614.3607806106231
547,2023-01-23 18:00:00,560.9140697423027
548,2023-01-23 19:00:00,539.6891597837848
549,2023-01-23 20:00:00,628.0918282816815
550,2023-01-23 21:00:00,611.8291786868741
551,2023-01-23 22:00:00,589.2106476073084
552,2023-01-23 23:00:00,571.1215882119799
553,2023-01-24 00:00:00,590.8849423543921
554,2023-01-24 01:00:00,620.1497317628
555,2023-01-24 02:00:00,664.3802863626399
556,2023-01-24 03:00:00,601.8400914035935
557,2023-01-24 04:00:00,675.3100102333682
558,2023-01-24 05:00:00,616.1520113152069
559,2023-01-24 06:00:00,611.2895231692033
560,2023-01-24 07:00:00,640.9653139928475
561,2023-01-24 08:00:00,628.4441709704212
562,2023-01-24 09:00:00,650.6523771872737
563,2023-01-24 10:00:00,630.9832588481564
564,2023-01-24 11:00:00,602.0428499723528
565,2023-01-24 12:00:00,637.4091159371452
566,2023-01-24 13:00:00,586.7120700957717
567,2023-01-24 14:00:00,628.8159737468541
568,2023-01-24 15:00:00,573.7983236320905
569,2023-01-24 16:00:00,563.0873763382566
570,2023-01-24 17:00:00,583.9688177829632
571,2023-01-24 18:00:00,627.9389636543483
572,2023-01-24 19:00:00,645.8611022264911
573,2023-01-24 20:00:00,641.9843695237554
574,2023-01-24 21:00:00,551.1188145611251
575,2023-01-24 22:00:00,581.5147527050472
576,2023-01-24 23:00:00,585.7469910269195
577,2023-01-25 00:00:00,629.7758181324065
578,2023-01-25 01:00:00,603.4132759972653
579,2023-01-25 02:00:00,614.0781432596837
580,2023-01-25 03:00:00,680.0676395041621
581,2023-01-25 04:00:00,637.7092848520837
582,2023-01-25 05:00:00,658.5001859430174
583,2023-01-25 06:00:00,575.7533344723605
584,2023-01-25 07:00:00,637.383558757348
585,2023-01-25 08:00:00,683.2979859468542
586,2023-01-25 09:00:00,650.2463395881498
587,2023-01-25 10:00:00,577.1298299492138
588,2023-01-25 11:00:00,642.5638892828518
589,2023-01-25 12:00:00,629.4182635860532
590,2023-01-25 13:00:00,606.6227803338328
591,2023-01-25 14:00:00,565.4701082314075
592,2023-01-25 15:00:00,593.6296867653135
593,2023-01-25 16:00:00,577.2128967714389
594,2023-01-25 17:00:00,586.1326026869141
595,2023-01-25 18:00:00,600.5295300235452
596,2023-01-25 19:00:00,604.1648696553669
597,2023-01-25 20:00:00,565.6807457672844
598,2023-01-25 21:00:00,618.5330085401353
599,2023-01-25 22:00:00,570.33562604592
600,2023-01-25 23:00:00,656.2618113598185
601,2023-01-26 00:00:00,642.6780463006602
602,2023-01-26 01:00:00,613.3469269818331
603,2023-01-26 02:00:00,616.7592619975713
604,2023-01-26 03:00:00,636.2813580082206
605,2023-01-26 04:00:00,611.6791283679657
606,2023-01-26 05:00:00,638.306463400775
607,2023-01-26 06:00:00,661.9767963716288
608,2023-01-26 07:00:00,605.2859422961878
609,2023-01-26 08:00:00,610.1551762507698
610,2023-01-26 09:00:00,650.3061549730224
